benchmark,architecture,memory_mb,timeout_sec,concurrency,invocations,failed_invocations,success_rate,rounds,cold_rate,successful_invocations,mean_client_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,profile_source,warm_only_successful_invocations,warm_only_mean_client_latency_ms,warm_only_p50_latency_ms,warm_only_p95_latency_ms,warm_only_p99_latency_ms,warm_mean_client_latency_ms,warm_p50_latency_ms,warm_p95_latency_ms,warm_p99_latency_ms,latency_slowdown_mean,latency_slowdown_p50,latency_slowdown_p95,latency_slowdown_p99
110.dynamic-html,arm64,2048,300,4,20,0,1.0,5,0.0,20,30.4966,28.985,40.027100000000004,40.11982,measured,20,30.4966,28.985,40.027100000000004,40.11982,34.36066666666667,34.343,34.8191,34.86142,0.8875438970916358,0.8439856739364644,1.1495730791433438,1.1508372292350684
110.dynamic-html,arm64,2048,900,1,5,0,1.0,5,0.0,5,31.407799999999998,31.245,32.3592,32.43824,measured,5,31.407799999999998,31.245,32.3592,32.43824,29.05966666666667,28.539,30.0627,30.19814,1.0808038633157067,1.094817617996426,1.0763903441806624,1.0741800653947562
110.dynamic-html,arm64,2048,900,2,10,0,1.0,5,0.0,10,27.7437,28.668,33.00185,33.14837,measured,10,27.7437,28.668,33.00185,33.14837,29.05966666666667,28.539,30.0627,30.19814,0.9547150116427121,1.0045201303479447,1.0977673329408202,1.0976957521224817
110.dynamic-html,arm64,2048,900,4,20,0,1.0,5,0.0,20,32.8951,31.689500000000002,47.3001,47.56002,measured,20,32.8951,31.689500000000002,47.3001,47.56002,29.05966666666667,28.539,30.0627,30.19814,1.1319847669736978,1.1103927958232593,1.5733816323883085,1.574932098466992
110.dynamic-html,arm64,3008,60,1,5,0,1.0,5,0.0,5,28.5642,28.256,29.4062,29.48764,measured,5,28.5642,28.256,29.4062,29.48764,28.520666666666667,28.085,29.3225,29.4325,1.0015263785325261,1.0060886594267402,1.0028544632961036,1.001873439225346
110.dynamic-html,arm64,3008,60,2,10,0,1.0,5,0.0,10,28.290699999999998,29.832,33.4954,33.627880000000005,measured,10,28.290699999999998,29.832,33.4954,33.627880000000005,28.520666666666667,28.085,29.3225,29.4325,0.9919368411210583,1.062204023500089,1.1423105124051494,1.1425424275885503
110.dynamic-html,arm64,3008,60,4,20,0,1.0,5,0.0,20,29.6838,29.0925,38.4909,43.23177999999999,measured,20,29.6838,29.0925,38.4909,43.23177999999999,28.520666666666667,28.085,29.3225,29.4325,1.040782122905028,1.0358732419440984,1.3126745673117914,1.468844984286078
110.dynamic-html,arm64,3008,120,1,5,0,1.0,5,0.0,5,26.613,27.779,28.6936,28.70192,measured,5,26.613,27.779,28.6936,28.70192,33.922000000000004,33.902,34.1297,34.14994,0.7845351099581391,0.8193911863606866,0.8407223034483163,0.8404676552872421
110.dynamic-html,arm64,3008,120,2,10,0,1.0,5,0.0,10,28.401999999999997,30.677,32.3209,32.63698,measured,10,28.401999999999997,30.677,32.3209,32.63698,33.922000000000004,33.902,34.1297,34.14994,0.8372737456517892,0.9048728688572946,0.9470021711295441,0.9556965546645178
110.dynamic-html,arm64,3008,120,4,20,0,1.0,5,0.0,20,30.55245,31.649,36.88590000000001,40.501979999999996,measured,20,30.55245,31.649,36.88590000000001,40.501979999999996,33.922000000000004,33.902,34.1297,34.14994,0.9006677082719178,0.9335437437319333,1.080756643041105,1.186004426362096
